sequentialID;userID;epoch;idUIelement;machine
8355;mqi7ip;1585752201333;btn5mixture3;e11p3
8356;mqi7ip;1585752205666;btn5ok;e11p3
8357;mqi7ip;1585752210000;btn1ok;e11p3
8358;FR4PPIFj;1585807873000;btn1container;e11p3
8359;FR4PPIFj;1585807874400;btn2container;e11p3
8360;FR4PPIFj;1585807875800;btn2ok;e11p3
8361;FR4PPIFj;1585807877200;btn1additive;e11p3
8362;FR4PPIFj;1585807878600;btn3decreaseadditive;e11p3
8363;FR4PPIFj;1585807880000;btn3decreaseadditive;e11p3
8364;FR4PPIFj;1585807881400;btn3ok;e11p3
8365;FR4PPIFj;1585807882800;btn1drink;e11p3
8366;FR4PPIFj;1585807884200;btn5mixture4;e11p3
8367;FR4PPIFj;1585807885600;btn5ok;e11p3
8368;FR4PPIFj;1585807887000;btn1ok;e11p3
8369;2cvOv2v;1585808382000;btn1additive;e11p3
8370;2cvOv2v;1585808384375;btn3decreaseadditive;e11p3
8371;2cvOv2v;1585808386750;btn3decreaseadditive;e11p3
8372;2cvOv2v;1585808389125;btn3decreaseadditive;e11p3
8373;2cvOv2v;1585808391500;btn3ok;e11p3
8374;2cvOv2v;1585808393875;btn1drink;e11p3
8375;2cvOv2v;1585808396250;btn5mixture1;e11p3
8376;2cvOv2v;1585808398625;btn5ok;e11p3
8377;2cvOv2v;1585808401000;btn1ok;e11p3
8378;mqi7ip;1585817234000;btn1drink;e11p3
8379;mqi7ip;1585817237666;btn5mixture3;e11p3
8380;mqi7ip;1585817241332;btn5ok;e11p3
8381;mqi7ip;1585817245000;btn1ok;e11p3
8382;etkcoMvHM;1585821949000;btn1additive;e11p3
8383;etkcoMvHM;1585821950428;btn3decreaseadditive;e11p3
8384;etkcoMvHM;1585821951856;btn3decreaseadditive;e11p3
8385;etkcoMvHM;1585821953284;btn3ok;e11p3
8386;etkcoMvHM;1585821954712;btn1drink;e11p3
8387;etkcoMvHM;1585821956140;btn5mixture4;e11p3
8388;etkcoMvHM;1585821957568;btn5ok;e11p3
8389;etkcoMvHM;1585821959000;btn1ok;e11p3
8390;4PBj1BPw;1585823373000;btn1drink;e11p3
8391;4PBj1BPw;1585823377666;btn5mixture6;e11p3
8392;4PBj1BPw;1585823382332;btn5ok;e11p3
8393;4PBj1BPw;1585823387000;btn1ok;e11p3
8394;lbs8mLQBQ;1585835075000;btn1container;e11p3
8395;lbs8mLQBQ;1585835076444;btn2container;e11p3
8396;lbs8mLQBQ;1585835077888;btn2ok;e11p3
8397;lbs8mLQBQ;1585835079332;btn1additive;e11p3
8398;lbs8mLQBQ;1585835080776;btn3decreaseadditive;e11p3
8399;lbs8mLQBQ;1585835082220;btn3ok;e11p3
8400;lbs8mLQBQ;1585835083664;btn1drink;e11p3
8401;lbs8mLQBQ;1585835085108;btn5mixture6;e11p3
8402;lbs8mLQBQ;1585835086552;btn5ok;e11p3
8403;lbs8mLQBQ;1585835088000;btn1ok;e11p3
8404;8gewydzy;1585840288000;btn1drink;e11p3
8405;8gewydzy;1585840293333;btn5mixture6;e11p3
8406;8gewydzy;1585840298666;btn5ok;e11p3
8407;8gewydzy;1585840304000;btn1ok;e11p3
8408;etkcoMvHM;1585900338000;btn1additive;e11p3
8409;etkcoMvHM;1585900340428;btn3decreaseadditive;e11p3
8410;etkcoMvHM;1585900342856;btn3decreaseadditive;e11p3
8411;etkcoMvHM;1585900345284;btn3ok;e11p3
8412;etkcoMvHM;1585900347712;btn1drink;e11p3
8413;etkcoMvHM;1585900350140;btn5mixture6;e11p3
8414;etkcoMvHM;1585900352568;btn5ok;e11p3
8415;etkcoMvHM;1585900355000;btn1ok;e11p3
8416;4PBj1BPw;1585910930000;btn1additive;e11p3
8417;4PBj1BPw;1585910931625;btn3decreaseadditive;e11p3
8418;4PBj1BPw;1585910933250;btn3decreaseadditive;e11p3
8419;4PBj1BPw;1585910934875;btn3decreaseadditive;e11p3
8420;4PBj1BPw;1585910936500;btn3ok;e11p3
8421;4PBj1BPw;1585910938125;btn1drink;e11p3
8422;4PBj1BPw;1585910939750;btn5mixture6;e11p3
8423;4PBj1BPw;1585910941375;btn5ok;e11p3
8424;4PBj1BPw;1585910943000;btn1ok;e11p3
8425;FR4PPIFj;1585912300000;btn1container;e11p3
8426;FR4PPIFj;1585912301900;btn2container;e11p3
8427;FR4PPIFj;1585912303800;btn2ok;e11p3
8428;FR4PPIFj;1585912305700;btn1additive;e11p3
8429;FR4PPIFj;1585912307600;btn3decreaseadditive;e11p3
8430;FR4PPIFj;1585912309500;btn3decreaseadditive;e11p3
8431;FR4PPIFj;1585912311400;btn3ok;e11p3
8432;FR4PPIFj;1585912313300;btn1drink;e11p3
8433;FR4PPIFj;1585912315200;btn5mixture3;e11p3
8434;FR4PPIFj;1585912317100;btn5ok;e11p3
8435;FR4PPIFj;1585912319000;btn1ok;e11p3
8436;lbs8mLQBQ;1585914279000;btn1container;e11p3
8437;lbs8mLQBQ;1585914280777;btn2container;e11p3
8438;lbs8mLQBQ;1585914282554;btn2ok;e11p3
8439;lbs8mLQBQ;1585914284331;btn1additive;e11p3
8440;lbs8mLQBQ;1585914286108;btn3decreaseadditive;e11p3
8441;lbs8mLQBQ;1585914287885;btn3ok;e11p3
8442;lbs8mLQBQ;1585914289662;btn1drink;e11p3
8443;lbs8mLQBQ;1585914291439;btn5mixture6;e11p3
8444;lbs8mLQBQ;1585914293216;btn5ok;e11p3
8445;lbs8mLQBQ;1585914295000;btn1ok;e11p3
8446;2cvOv2v;1585916877000;btn1additive;e11p3
8447;2cvOv2v;1585916878625;btn3decreaseadditive;e11p3
8448;2cvOv2v;1585916880250;btn3decreaseadditive;e11p3
8449;2cvOv2v;1585916881875;btn3decreaseadditive;e11p3
8450;2cvOv2v;1585916883500;btn3ok;e11p3
8451;2cvOv2v;1585916885125;btn1drink;e11p3
8452;2cvOv2v;1585916886750;btn5mixture3;e11p3
8453;2cvOv2v;1585916888375;btn5ok;e11p3
8454;2cvOv2v;1585916890000;btn1ok;e11p3
8455;mqi7ip;1585925844000;btn1drink;e11p3
8456;mqi7ip;1585925848000;btn5mixture14;e11p3
8457;mqi7ip;1585925852000;btn5ok;e11p3
8458;mqi7ip;1585925856000;btn1ok;e11p3
8459;8gewydzy;1585927105000;btn1drink;e11p3
8460;8gewydzy;1585927108333;btn5mixture14;e11p3
8461;8gewydzy;1585927111666;btn5ok;e11p3
8462;8gewydzy;1585927115000;btn1ok;e11p3
8463;etkcoMvHM;1586149289000;btn1additive;e11p3
8464;etkcoMvHM;1586149291714;btn3decreaseadditive;e11p3
8465;etkcoMvHM;1586149294428;btn3decreaseadditive;e11p3
8466;etkcoMvHM;1586149297142;btn3ok;e11p3
8467;etkcoMvHM;1586149299856;btn1drink;e11p3
8468;etkcoMvHM;1586149302570;btn5mixture4;e11p3
8469;etkcoMvHM;1586149305284;btn5ok;e11p3
8470;etkcoMvHM;1586149308000;btn1ok;e11p3
8471;FR4PPIFj;1586154385000;btn1container;e11p3
8472;FR4PPIFj;1586154386700;btn2container;e11p3
8473;FR4PPIFj;1586154388400;btn2ok;e11p3
8474;FR4PPIFj;1586154390100;btn1additive;e11p3
8475;FR4PPIFj;1586154391800;btn3decreaseadditive;e11p3
8476;FR4PPIFj;1586154393500;btn3decreaseadditive;e11p3
8477;FR4PPIFj;1586154395200;btn3ok;e11p3
8478;FR4PPIFj;1586154396900;btn1drink;e11p3
8479;FR4PPIFj;1586154398600;btn5mixture4;e11p3
8480;FR4PPIFj;1586154400300;btn5ok;e11p3
8481;FR4PPIFj;1586154402000;btn1ok;e11p3
8482;4PBj1BPw;1586154605000;btn1drink;e11p3
8483;4PBj1BPw;1586154609333;btn5mixture6;e11p3
8484;4PBj1BPw;1586154613666;btn5ok;e11p3
8485;4PBj1BPw;1586154618000;btn1ok;e11p3
8486;mqi7ip;1586161888000;btn1drink;e11p3
8487;mqi7ip;1586161892333;btn5mixture3;e11p3
8488;mqi7ip;1586161896666;btn5ok;e11p3
8489;mqi7ip;1586161901000;btn1ok;e11p3
8490;2cvOv2v;1586167654000;btn1additive;e11p3
8491;2cvOv2v;1586167656125;btn3decreaseadditive;e11p3
8492;2cvOv2v;1586167658250;btn3decreaseadditive;e11p3
8493;2cvOv2v;1586167660375;btn3decreaseadditive;e11p3
8494;2cvOv2v;1586167662500;btn3ok;e11p3
8495;2cvOv2v;1586167664625;btn1drink;e11p3
8496;2cvOv2v;1586167666750;btn5mixture1;e11p3
8497;2cvOv2v;1586167668875;btn5ok;e11p3
8498;2cvOv2v;1586167671000;btn1ok;e11p3
8499;lbs8mLQBQ;1586178939000;btn1container;e11p3
8500;lbs8mLQBQ;1586178940444;btn2container;e11p3
8501;lbs8mLQBQ;1586178941888;btn2ok;e11p3
8502;lbs8mLQBQ;1586178943332;btn1additive;e11p3
8503;lbs8mLQBQ;1586178944776;btn3decreaseadditive;e11p3
8504;lbs8mLQBQ;1586178946220;btn3ok;e11p3
8505;lbs8mLQBQ;1586178947664;btn1drink;e11p3
8506;lbs8mLQBQ;1586178949108;btn5mixture6;e11p3
8507;lbs8mLQBQ;1586178950552;btn5ok;e11p3
8508;lbs8mLQBQ;1586178952000;btn1ok;e11p3
8509;8gewydzy;1586186194000;btn1drink;e11p3
8510;8gewydzy;1586186199666;btn5mixture6;e11p3
8511;8gewydzy;1586186205332;btn5ok;e11p3
8512;8gewydzy;1586186211000;btn1ok;e11p3
8513;FR4PPIFj;1586239688000;btn1container;e11p3
8514;FR4PPIFj;1586239689200;btn2container;e11p3
8515;FR4PPIFj;1586239690400;btn2ok;e11p3
8516;FR4PPIFj;1586239691600;btn1additive;e11p3
8517;FR4PPIFj;1586239692800;btn3decreaseadditive;e11p3
8518;FR4PPIFj;1586239694000;btn3decreaseadditive;e11p3
8519;FR4PPIFj;1586239695200;btn3ok;e11p3
8520;FR4PPIFj;1586239696400;btn1drink;e11p3
8521;FR4PPIFj;1586239697600;btn5mixture4;e11p3
8522;FR4PPIFj;1586239698800;btn5ok;e11p3
8523;FR4PPIFj;1586239700000;btn1ok;e11p3
8524;etkcoMvHM;1586245769000;btn1additive;e11p3
8525;etkcoMvHM;1586245770428;btn3decreaseadditive;e11p3
8526;etkcoMvHM;1586245771856;btn3decreaseadditive;e11p3
8527;etkcoMvHM;1586245773284;btn3ok;e11p3
8528;etkcoMvHM;1586245774712;btn1drink;e11p3
8529;etkcoMvHM;1586245776140;btn5mixture4;e11p3
8530;etkcoMvHM;1586245777568;btn5ok;e11p3
8531;etkcoMvHM;1586245779000;btn1ok;e11p3
8532;2cvOv2v;1586248813000;btn1additive;e11p3
8533;2cvOv2v;1586248815375;btn3decreaseadditive;e11p3
8534;2cvOv2v;1586248817750;btn3decreaseadditive;e11p3
8535;2cvOv2v;1586248820125;btn3decreaseadditive;e11p3
8536;2cvOv2v;1586248822500;btn3ok;e11p3
8537;2cvOv2v;1586248824875;btn1drink;e11p3
8538;2cvOv2v;1586248827250;btn5mixture1;e11p3
8539;2cvOv2v;1586248829625;btn5ok;e11p3
8540;2cvOv2v;1586248832000;btn1ok;e11p3
8541;mqi7ip;1586249589000;btn1drink;e11p3
8542;mqi7ip;1586249593666;btn5mixture3;e11p3
8543;mqi7ip;1586249598332;btn5ok;e11p3
8544;mqi7ip;1586249603000;btn1ok;e11p3
8545;4PBj1BPw;1586256826000;btn1drink;e11p3
8546;4PBj1BPw;1586256829666;btn5mixture6;e11p3
8547;4PBj1BPw;1586256833332;btn5ok;e11p3
8548;4PBj1BPw;1586256837000;btn1ok;e11p3
8549;lbs8mLQBQ;1586263720000;btn1container;e11p3
8550;lbs8mLQBQ;1586263721666;btn2container;e11p3
8551;lbs8mLQBQ;1586263723332;btn2ok;e11p3
8552;lbs8mLQBQ;1586263724998;btn1additive;e11p3
8553;lbs8mLQBQ;1586263726664;btn3decreaseadditive;e11p3
8554;lbs8mLQBQ;1586263728330;btn3ok;e11p3
8555;lbs8mLQBQ;1586263729996;btn1drink;e11p3
8556;lbs8mLQBQ;1586263731662;btn5mixture6;e11p3
8557;lbs8mLQBQ;1586263733328;btn5ok;e11p3
8558;lbs8mLQBQ;1586263735000;btn1ok;e11p3
8559;8gewydzy;1586267396000;btn1drink;e11p3
8560;8gewydzy;1586267400000;btn5mixture6;e11p3
8561;8gewydzy;1586267404000;btn5ok;e11p3
8562;8gewydzy;1586267408000;btn1ok;e11p3
8563;etkcoMvHM;1586322561000;btn1additive;e11p3
8564;etkcoMvHM;1586322563571;btn3decreaseadditive;e11p3
8565;etkcoMvHM;1586322566142;btn3decreaseadditive;e11p3
8566;etkcoMvHM;1586322568713;btn3ok;e11p3
8567;etkcoMvHM;1586322571284;btn1drink;e11p3
8568;etkcoMvHM;1586322573855;btn5mixture6;e11p3
8569;etkcoMvHM;1586322576426;btn5ok;e11p3
8570;etkcoMvHM;1586322579000;btn1ok;e11p3
8571;FR4PPIFj;1586335158000;btn1container;e11p3
8572;FR4PPIFj;1586335159000;btn2container;e11p3
8573;FR4PPIFj;1586335160000;btn2ok;e11p3
8574;FR4PPIFj;1586335161000;btn1additive;e11p3
8575;FR4PPIFj;1586335162000;btn3decreaseadditive;e11p3
8576;FR4PPIFj;1586335163000;btn3decreaseadditive;e11p3
8577;FR4PPIFj;1586335164000;btn3ok;e11p3
8578;FR4PPIFj;1586335165000;btn1drink;e11p3
8579;FR4PPIFj;1586335166000;btn5mixture3;e11p3
8580;FR4PPIFj;1586335167000;btn5ok;e11p3
8581;FR4PPIFj;1586335168000;btn1ok;e11p3
8582;mqi7ip;1586335626000;btn1drink;e11p3
8583;mqi7ip;1586335631000;btn5mixture14;e11p3
8584;mqi7ip;1586335636000;btn5ok;e11p3
8585;mqi7ip;1586335641000;btn1ok;e11p3
8586;8gewydzy;1586337147000;btn1drink;e11p3
8587;8gewydzy;1586337152000;btn5mixture14;e11p3
8588;8gewydzy;1586337157000;btn5ok;e11p3
8589;8gewydzy;1586337162000;btn1ok;e11p3
8590;4PBj1BPw;1586343270000;btn1additive;e11p3
8591;4PBj1BPw;1586343272250;btn3decreaseadditive;e11p3
8592;4PBj1BPw;1586343274500;btn3decreaseadditive;e11p3
8593;4PBj1BPw;1586343276750;btn3decreaseadditive;e11p3
8594;4PBj1BPw;1586343279000;btn3ok;e11p3
8595;4PBj1BPw;1586343281250;btn1drink;e11p3
8596;4PBj1BPw;1586343283500;btn5mixture6;e11p3
8597;4PBj1BPw;1586343285750;btn5ok;e11p3
8598;4PBj1BPw;1586343288000;btn1ok;e11p3
8599;2cvOv2v;1586348764000;btn1additive;e11p3
8600;2cvOv2v;1586348765500;btn3decreaseadditive;e11p3
8601;2cvOv2v;1586348767000;btn3decreaseadditive;e11p3
8602;2cvOv2v;1586348768500;btn3decreaseadditive;e11p3
8603;2cvOv2v;1586348770000;btn3ok;e11p3
8604;2cvOv2v;1586348771500;btn1drink;e11p3
8605;2cvOv2v;1586348773000;btn5mixture3;e11p3
8606;2cvOv2v;1586348774500;btn5ok;e11p3
8607;2cvOv2v;1586348776000;btn1ok;e11p3
8608;lbs8mLQBQ;1586352644000;btn1container;e11p3
8609;lbs8mLQBQ;1586352645888;btn2container;e11p3
8610;lbs8mLQBQ;1586352647776;btn2ok;e11p3
8611;lbs8mLQBQ;1586352649664;btn1additive;e11p3
8612;lbs8mLQBQ;1586352651552;btn3decreaseadditive;e11p3
8613;lbs8mLQBQ;1586352653440;btn3ok;e11p3
8614;lbs8mLQBQ;1586352655328;btn1drink;e11p3
8615;lbs8mLQBQ;1586352657216;btn5mixture6;e11p3
8616;lbs8mLQBQ;1586352659104;btn5ok;e11p3
8617;lbs8mLQBQ;1586352661000;btn1ok;e11p3
8618;etkcoMvHM;1586409439000;btn1additive;e11p3
8619;etkcoMvHM;1586409440714;btn3decreaseadditive;e11p3
8620;etkcoMvHM;1586409442428;btn3decreaseadditive;e11p3
8621;etkcoMvHM;1586409444142;btn3ok;e11p3
8622;etkcoMvHM;1586409445856;btn1drink;e11p3
8623;etkcoMvHM;1586409447570;btn5mixture4;e11p3
8624;etkcoMvHM;1586409449284;btn5ok;e11p3
8625;etkcoMvHM;1586409451000;btn1ok;e11p3
8626;FR4PPIFj;1586413819000;btn1container;e11p3
8627;FR4PPIFj;1586413820800;btn2container;e11p3
8628;FR4PPIFj;1586413822600;btn2ok;e11p3
8629;FR4PPIFj;1586413824400;btn1additive;e11p3
8630;FR4PPIFj;1586413826200;btn3decreaseadditive;e11p3
8631;FR4PPIFj;1586413828000;btn3decreaseadditive;e11p3
8632;FR4PPIFj;1586413829800;btn3ok;e11p3
8633;FR4PPIFj;1586413831600;btn1drink;e11p3
8634;FR4PPIFj;1586413833400;btn5mixture4;e11p3
8635;FR4PPIFj;1586413835200;btn5ok;e11p3
8636;FR4PPIFj;1586413837000;btn1ok;e11p3
8637;4PBj1BPw;1586421799000;btn1drink;e11p3
8638;4PBj1BPw;1586421802666;btn5mixture6;e11p3
8639;4PBj1BPw;1586421806332;btn5ok;e11p3
8640;4PBj1BPw;1586421810000;btn1ok;e11p3
8641;8gewydzy;1586423000000;btn1drink;e11p3
8642;8gewydzy;1586423004333;btn5mixture6;e11p3
8643;8gewydzy;1586423008666;btn5ok;e11p3
8644;8gewydzy;1586423013000;btn1ok;e11p3
8645;2cvOv2v;1586426834000;btn1additive;e11p3
8646;2cvOv2v;1586426835875;btn3decreaseadditive;e11p3
8647;2cvOv2v;1586426837750;btn3decreaseadditive;e11p3
8648;2cvOv2v;1586426839625;btn3decreaseadditive;e11p3
8649;2cvOv2v;1586426841500;btn3ok;e11p3
8650;2cvOv2v;1586426843375;btn1drink;e11p3
8651;2cvOv2v;1586426845250;btn5mixture1;e11p3
8652;2cvOv2v;1586426847125;btn5ok;e11p3
8653;2cvOv2v;1586426849000;btn1ok;e11p3
8654;lbs8mLQBQ;1586432645000;btn1container;e11p3
8655;lbs8mLQBQ;1586432646777;btn2container;e11p3
8656;lbs8mLQBQ;1586432648554;btn2ok;e11p3
8657;lbs8mLQBQ;1586432650331;btn1additive;e11p3
8658;lbs8mLQBQ;1586432652108;btn3decreaseadditive;e11p3
8659;lbs8mLQBQ;1586432653885;btn3ok;e11p3
8660;lbs8mLQBQ;1586432655662;btn1drink;e11p3
8661;lbs8mLQBQ;1586432657439;btn5mixture6;e11p3
8662;lbs8mLQBQ;1586432659216;btn5ok;e11p3
8663;lbs8mLQBQ;1586432661000;btn1ok;e11p3
8664;mqi7ip;1586443051000;btn1drink;e11p3
8665;mqi7ip;1586443057333;btn5mixture3;e11p3
8666;mqi7ip;1586443063666;btn5ok;e11p3
8667;mqi7ip;1586443070000;btn1ok;e11p3
8668;4PBj1BPw;1586505632000;btn1drink;e11p3
8669;4PBj1BPw;1586505638000;btn5mixture6;e11p3
8670;4PBj1BPw;1586505644000;btn5ok;e11p3
8671;4PBj1BPw;1586505650000;btn1ok;e11p3
8672;2cvOv2v;1586507953000;btn1additive;e11p3
8673;2cvOv2v;1586507955250;btn3decreaseadditive;e11p3
8674;2cvOv2v;1586507957500;btn3decreaseadditive;e11p3
8675;2cvOv2v;1586507959750;btn3decreaseadditive;e11p3
8676;2cvOv2v;1586507962000;btn3ok;e11p3
8677;2cvOv2v;1586507964250;btn1drink;e11p3
8678;2cvOv2v;1586507966500;btn5mixture1;e11p3
8679;2cvOv2v;1586507968750;btn5ok;e11p3
8680;2cvOv2v;1586507971000;btn1ok;e11p3
8681;mqi7ip;1586508144000;btn1drink;e11p3
8682;mqi7ip;1586508147666;btn5mixture3;e11p3
8683;mqi7ip;1586508151332;btn5ok;e11p3
8684;mqi7ip;1586508155000;btn1ok;e11p3
8685;etkcoMvHM;1586513622000;btn1additive;e11p3
8686;etkcoMvHM;1586513623857;btn3decreaseadditive;e11p3
8687;etkcoMvHM;1586513625714;btn3decreaseadditive;e11p3
8688;etkcoMvHM;1586513627571;btn3ok;e11p3
8689;etkcoMvHM;1586513629428;btn1drink;e11p3
8690;etkcoMvHM;1586513631285;btn5mixture4;e11p3
8691;etkcoMvHM;1586513633142;btn5ok;e11p3
8692;etkcoMvHM;1586513635000;btn1ok;e11p3
8693;FR4PPIFj;1586518003000;btn1container;e11p3
8694;FR4PPIFj;1586518004000;btn2container;e11p3
8695;FR4PPIFj;1586518005000;btn2ok;e11p3
8696;FR4PPIFj;1586518006000;btn1additive;e11p3
8697;FR4PPIFj;1586518007000;btn3decreaseadditive;e11p3
8698;FR4PPIFj;1586518008000;btn3decreaseadditive;e11p3
8699;FR4PPIFj;1586518009000;btn3ok;e11p3
8700;FR4PPIFj;1586518010000;btn1drink;e11p3
8701;FR4PPIFj;1586518011000;btn5mixture4;e11p3
8702;FR4PPIFj;1586518012000;btn5ok;e11p3
8703;FR4PPIFj;1586518013000;btn1ok;e11p3
8704;lbs8mLQBQ;1586525439000;btn1container;e11p3
8705;lbs8mLQBQ;1586525440555;btn2container;e11p3
8706;lbs8mLQBQ;1586525442110;btn2ok;e11p3
8707;lbs8mLQBQ;1586525443665;btn1additive;e11p3
8708;lbs8mLQBQ;1586525445220;btn3decreaseadditive;e11p3
8709;lbs8mLQBQ;1586525446775;btn3ok;e11p3
8710;lbs8mLQBQ;1586525448330;btn1drink;e11p3
8711;lbs8mLQBQ;1586525449885;btn5mixture6;e11p3
8712;lbs8mLQBQ;1586525451440;btn5ok;e11p3
8713;lbs8mLQBQ;1586525453000;btn1ok;e11p3
8714;8gewydzy;1586532499000;btn1drink;e11p3
8715;8gewydzy;1586532502666;btn5mixture6;e11p3
8716;8gewydzy;1586532506332;btn5ok;e11p3
8717;8gewydzy;1586532510000;btn1ok;e11p3
8718;etkcoMvHM;1586754560000;btn1additive;e11p3
8719;etkcoMvHM;1586754562714;btn3decreaseadditive;e11p3
8720;etkcoMvHM;1586754565428;btn3decreaseadditive;e11p3
8721;etkcoMvHM;1586754568142;btn3ok;e11p3
8722;etkcoMvHM;1586754570856;btn1drink;e11p3
8723;etkcoMvHM;1586754573570;btn5mixture6;e11p3
8724;etkcoMvHM;1586754576284;btn5ok;e11p3
8725;etkcoMvHM;1586754579000;btn1ok;e11p3
8726;FR4PPIFj;1586757921000;btn1container;e11p3
8727;FR4PPIFj;1586757922300;btn2container;e11p3
8728;FR4PPIFj;1586757923600;btn2ok;e11p3
8729;FR4PPIFj;1586757924900;btn1additive;e11p3
8730;FR4PPIFj;1586757926200;btn3decreaseadditive;e11p3
8731;FR4PPIFj;1586757927500;btn3decreaseadditive;e11p3
8732;FR4PPIFj;1586757928800;btn3ok;e11p3
8733;FR4PPIFj;1586757930100;btn1drink;e11p3
8734;FR4PPIFj;1586757931400;btn5mixture3;e11p3
8735;FR4PPIFj;1586757932700;btn5ok;e11p3
8736;FR4PPIFj;1586757934000;btn1ok;e11p3
8737;2cvOv2v;1586758322000;btn1additive;e11p3
8738;2cvOv2v;1586758323625;btn3decreaseadditive;e11p3
8739;2cvOv2v;1586758325250;btn3decreaseadditive;e11p3
8740;2cvOv2v;1586758326875;btn3decreaseadditive;e11p3
8741;2cvOv2v;1586758328500;btn3ok;e11p3
8742;2cvOv2v;1586758330125;btn1drink;e11p3
8743;2cvOv2v;1586758331750;btn5mixture3;e11p3
8744;2cvOv2v;1586758333375;btn5ok;e11p3
8745;2cvOv2v;1586758335000;btn1ok;e11p3
8746;4PBj1BPw;1586768005000;btn1additive;e11p3
8747;4PBj1BPw;1586768006375;btn3decreaseadditive;e11p3
8748;4PBj1BPw;1586768007750;btn3decreaseadditive;e11p3
8749;4PBj1BPw;1586768009125;btn3decreaseadditive;e11p3
8750;4PBj1BPw;1586768010500;btn3ok;e11p3
8751;4PBj1BPw;1586768011875;btn1drink;e11p3
8752;4PBj1BPw;1586768013250;btn5mixture6;e11p3
8753;4PBj1BPw;1586768014625;btn5ok;e11p3
8754;4PBj1BPw;1586768016000;btn1ok;e11p3
8755;lbs8mLQBQ;1586784221000;btn1container;e11p3
8756;lbs8mLQBQ;1586784222111;btn2container;e11p3
8757;lbs8mLQBQ;1586784223222;btn2ok;e11p3
8758;lbs8mLQBQ;1586784224333;btn1additive;e11p3
8759;lbs8mLQBQ;1586784225444;btn3decreaseadditive;e11p3
8760;lbs8mLQBQ;1586784226555;btn3ok;e11p3
8761;lbs8mLQBQ;1586784227666;btn1drink;e11p3
8762;lbs8mLQBQ;1586784228777;btn5mixture6;e11p3
8763;lbs8mLQBQ;1586784229888;btn5ok;e11p3
8764;lbs8mLQBQ;1586784231000;btn1ok;e11p3
8765;8gewydzy;1586785023000;btn1drink;e11p3
8766;8gewydzy;1586785028666;btn5mixture14;e11p3
8767;8gewydzy;1586785034332;btn5ok;e11p3
8768;8gewydzy;1586785040000;btn1ok;e11p3
8769;mqi7ip;1586789013000;btn1drink;e11p3
8770;mqi7ip;1586789017333;btn5mixture14;e11p3
8771;mqi7ip;1586789021666;btn5ok;e11p3
8772;mqi7ip;1586789026000;btn1ok;e11p3
8773;FR4PPIFj;1586854235000;btn1container;e11p3
8774;FR4PPIFj;1586854236400;btn2container;e11p3
8775;FR4PPIFj;1586854237800;btn2ok;e11p3
8776;FR4PPIFj;1586854239200;btn1additive;e11p3
8777;FR4PPIFj;1586854240600;btn3decreaseadditive;e11p3
8778;FR4PPIFj;1586854242000;btn3decreaseadditive;e11p3
8779;FR4PPIFj;1586854243400;btn3ok;e11p3
8780;FR4PPIFj;1586854244800;btn1drink;e11p3
8781;FR4PPIFj;1586854246200;btn5mixture4;e11p3
8782;FR4PPIFj;1586854247600;btn5ok;e11p3
8783;FR4PPIFj;1586854249000;btn1ok;e11p3
8784;mqi7ip;1586854581000;btn1drink;e11p3
8785;mqi7ip;1586854585000;btn5mixture3;e11p3
8786;mqi7ip;1586854589000;btn5ok;e11p3
8787;mqi7ip;1586854593000;btn1ok;e11p3
8788;8gewydzy;1586855321000;btn1drink;e11p3
8789;8gewydzy;1586855324666;btn5mixture6;e11p3
8790;8gewydzy;1586855328332;btn5ok;e11p3
8791;8gewydzy;1586855332000;btn1ok;e11p3
8792;etkcoMvHM;1586858742000;btn1additive;e11p3
8793;etkcoMvHM;1586858743857;btn3decreaseadditive;e11p3
8794;etkcoMvHM;1586858745714;btn3decreaseadditive;e11p3
8795;etkcoMvHM;1586858747571;btn3ok;e11p3
8796;etkcoMvHM;1586858749428;btn1drink;e11p3
8797;etkcoMvHM;1586858751285;btn5mixture4;e11p3
8798;etkcoMvHM;1586858753142;btn5ok;e11p3
8799;etkcoMvHM;1586858755000;btn1ok;e11p3
8800;4PBj1BPw;1586861020000;btn1drink;e11p3
8801;4PBj1BPw;1586861024333;btn5mixture6;e11p3
8802;4PBj1BPw;1586861028666;btn5ok;e11p3
8803;4PBj1BPw;1586861033000;btn1ok;e11p3
8804;2cvOv2v;1586861772000;btn1additive;e11p3
8805;2cvOv2v;1586861774125;btn3decreaseadditive;e11p3
8806;2cvOv2v;1586861776250;btn3decreaseadditive;e11p3
8807;2cvOv2v;1586861778375;btn3decreaseadditive;e11p3
8808;2cvOv2v;1586861780500;btn3ok;e11p3
8809;2cvOv2v;1586861782625;btn1drink;e11p3
8810;2cvOv2v;1586861784750;btn5mixture1;e11p3
8811;2cvOv2v;1586861786875;btn5ok;e11p3
8812;2cvOv2v;1586861789000;btn1ok;e11p3
8813;lbs8mLQBQ;1586872613000;btn1container;e11p3
8814;lbs8mLQBQ;1586872614666;btn2container;e11p3
8815;lbs8mLQBQ;1586872616332;btn2ok;e11p3
8816;lbs8mLQBQ;1586872617998;btn1additive;e11p3
8817;lbs8mLQBQ;1586872619664;btn3decreaseadditive;e11p3
8818;lbs8mLQBQ;1586872621330;btn3ok;e11p3
8819;lbs8mLQBQ;1586872622996;btn1drink;e11p3
8820;lbs8mLQBQ;1586872624662;btn5mixture6;e11p3
